full_name,repo_url
mof_screen,https://github.com/Andrew-S-Rosen/mof_screen
BudgetAnalyzer,https://github.com/amrambouskila/BudgetAnalyzer
ActiveStructOpt,https://github.com/Fung-Lab/ActiveStructOpt
pynter,https://github.com/lorenzo-villa-hub/pynter
d3tales_api,https://github.com/D3TaLES/d3tales_api
mat-sim-apps,https://github.com/t-iwamura/mat-sim-apps
pyrovskite,https://github.com/r2stanton/pyrovskite
closed-loop-acceleration-benchmarks,https://github.com/aced-differentiate/closed-loop-acceleration-benchmarks
MoE,https://github.com/rees-c/MoE
oganesson,https://github.com/materialsalchemist/oganesson
MAPI_LLM,https://github.com/maykcaldas/MAPI_LLM
HackingMaterialsUI,https://github.com/zhaoqiwang1997/HackingMaterialsUI
smcp,https://github.com/denyskononenko/smcp
atomate2-openmm,https://github.com/xperrylinn/atomate2-openmm
FDI-BO,https://github.com/elfedwa/FDI-BO
auto-vasper,https://github.com/irumeria/auto-vasper
project_Raman,https://github.com/caneparesearch/project_Raman
magmatdb,https://github.com/shdejavu/magmatdb
aiida-muon,https://github.com/positivemuon/aiida-muon
HouseRocket_Insights,https://github.com/erickfog/HouseRocket_Insights
nonrad,https://github.com/mturiansky/nonrad
ARROWS,https://github.com/njszym/ARROWS
pqam-dparamhu2021,https://github.com/amkrajewski/pqam-dparamhu2021
mkite_catalysis,https://github.com/mkite-group/mkite_catalysis
mkite_vasp,https://github.com/mkite-group/mkite_vasp
mkite_db,https://github.com/mkite-group/mkite_db
mkite_core,https://github.com/mkite-group/mkite_core
Graph-NAS-Materials,https://github.com/aarora4/Graph-NAS-Materials
megnet,https://github.com/materialsvirtuallab/megnet
LDES-Survey,https://github.com/energy-storage-analysis/LDES-Survey
mi_docker_base,https://github.com/kumagallium/mi_docker_base
alignn_lightning,https://github.com/elmizb/alignn_lightning
Jatomate,https://github.com/tsaie79/Jatomate
SynthesisSimilarity,https://github.com/CederGroupHub/SynthesisSimilarity
MaterSDK,https://github.com/lhycms/MaterSDK
PhaseBO,https://github.com/lrcfmd/PhaseBO
diffsims_xl,https://github.com/jordiferrero/diffsims_xl
rcsr-to-cif,https://github.com/jerome-roeser/rcsr-to-cif
matbench-discovery,https://github.com/janosh/matbench-discovery
metalearner-hptunning,https://github.com/DavidTatis/metalearner-hptunning
supercon,https://github.com/lfoppiano/supercon
Crete_workshop,https://github.com/triphysics/Crete_workshop
doped,https://github.com/SMTG-Bham/doped
lobster-database-paper-analysis-scripts,https://github.com/naik-aakash/lobster-database-paper-analysis-scripts
scann--material,https://github.com/sinhvt3421/scann--material
ML4pXRDs,https://github.com/aimat-lab/ML4pXRDs
matview,https://github.com/mjrs33/matview
incawrapper,https://github.com/biosustain/incawrapper
crystalproxies,https://github.com/sh-divya/crystalproxies
PolyCleaver,https://github.com/ericmates/PolyCleaver
cif2ucf,https://github.com/xbunax/cif2ucf
vampire_data_Mn2Au,https://github.com/xbunax/vampire_data_Mn2Au
Electronegativity-Under-Pressure,https://github.com/GCaptainNemo/Electronegativity-Under-Pressure
PyQAlloy,https://github.com/PhasesResearchLab/PyQAlloy
pyGWBSE,https://github.com/cmdlab/pyGWBSE
CraTENet,https://github.com/lantunes/CraTENet
AiM3G,https://github.com/kYangLi/AiM3G
hpc2ml,https://github.com/boliqq07/hpc2ml
streamlit-file-browser,https://github.com/pragmatic-streamlit/streamlit-file-browser
revelsmd,https://github.com/user200000/revelsmd
ai2-kit,https://github.com/chenggroup/ai2-kit
neural-representation-sqw,https://github.com/slaclab/neural-representation-sqw
mxenes,https://github.com/boliqq07/mxenes
bands-inspect,https://github.com/Z2PackDev/bands-inspect
nmrcryspy,https://github.com/mVenetos97/nmrcryspy
decomposing-vibrations,https://github.com/KemalOenen/decomposing-vibrations
superconductors-gnn,https://github.com/cburdine/superconductors-gnn
xafsdb_webserver,https://github.com/San-WierPa/xafsdb_webserver
aviary,https://github.com/CompRhys/aviary
pymatviz,https://github.com/janosh/pymatviz
MOF_workflow,https://github.com/Ray16/MOF_workflow
Abinit,https://github.com/TchapetNjafa/Abinit
comgen,https://github.com/jclymo/comgen
dribble,https://github.com/atomisticnet/dribble
atomate2,https://github.com/tllu/atomate2
reaction-network,https://github.com/R1j1t/reaction-network
dpgen,https://github.com/shdchen/dpgen
CASTING,https://github.com/ssaha26/CASTING
crystaltoolkit,https://github.com/yang-ruoxi/crystaltoolkit
DPGen,https://github.com/Mile-Away/DPGen
atomate2-addon-template,https://github.com/Matgenix/atomate2-addon-template
IDAO-2022,https://github.com/aniketsharma00411/IDAO-2022
pymatgen-analysis-defects,https://github.com/mattmcdermott/pymatgen-analysis-defects
Atom2Vec,https://github.com/fmggggg/Atom2Vec
aiida-lsmo,https://github.com/chrisjsewell/aiida-lsmo
MaterialsIO_WOF6,https://github.com/TrellixVulnTeam/MaterialsIO_WOF6
pyw90,https://github.com/bostonceltics20/pyw90
amof,https://github.com/coudertlab/amof
turbomoleio,https://github.com/wladerer/turbomoleio
pyrho,https://github.com/munrojm/pyrho
composition-based-stability-regression,https://github.com/sparks-baird/composition-based-stability-regression
pylattica,https://github.com/mcgalcode/pylattica
MaterialsIO,https://github.com/jat255/MaterialsIO
synthesis_planning_algorithm,https://github.com/dd-debug/synthesis_planning_algorithm
aiida-gaussian,https://github.com/nanotech-empa/aiida-gaussian
kmk,https://github.com/ericfonseca95/kmk
psiflow,https://github.com/molmod/psiflow
ComRISB,https://github.com/comscope/ComRISB
CrystalGNNs,https://github.com/matbench-submission-coGN/CrystalGNNs
pySIPFENN,https://github.com/PhasesResearchLab/pySIPFENN
aiida-common-workflows,https://github.com/aiidateam/aiida-common-workflows
ElementEmbeddings,https://github.com/WMD-group/ElementEmbeddings
repo-5843-mat2vec,https://github.com/orgTestCodacy11KRepos110MB/repo-5843-mat2vec
QuickFitSNAP,https://github.com/stefanbringuier/QuickFitSNAP
ehull-calculator,https://github.com/dagleaves/ehull-calculator
OgreInterface,https://github.com/DerekDardzinski/OgreInterface
robo_descriptor,https://github.com/hasan-sayeed/robo_descriptor
mDCThermalC,https://github.com/Guodonglin-cqust/mDCThermalC
amset,https://github.com/Guodonglin-cqust/amset
ThermoPlotter1,https://github.com/Guodonglin-cqust/ThermoPlotter1
ThermoPlotter,https://github.com/Guodonglin-cqust/ThermoPlotter
Distance_based_on_Cluster_Analysis,https://github.com/Kazukifujii/Distance_based_on_Cluster_Analysis
Materials-project-workshop,https://github.com/MahendiranDurairaj/Materials-project-workshop
materialsML,https://github.com/andrewrgarcia/materialsML
TLRL,https://github.com/GuptaVishu2002/TLRL
Z2Pack,https://github.com/Z2PackDev/Z2Pack
sdmkm,https://github.com/raffaelecheula/sdmkm
a2f,https://github.com/GitGreg228/a2f
NeuralNetworks,https://github.com/Grischenkov/NeuralNetworks
superconductor-predict,https://github.com/LazarNov/superconductor-predict
machine-learning-the-voltage-of-electrode-materials,https://github.com/nissy-dev/machine-learning-the-voltage-of-electrode-materials
materials-discovery-benchmark,https://github.com/hanfengzhai/materials-discovery-benchmark
lcaonet,https://github.com/nmdl-mizo/lcaonet
CCS,https://github.com/Teoroo-CMC/CCS
Ogre,https://github.com/Shuyangzero/Ogre
mof_tda,https://github.com/TRI-AMDD/mof_tda
ICSDle,https://github.com/TRI-AMDD/ICSDle
PolyRot,https://github.com/rduke199/PolyRot
support,https://github.com/nebaskov/support
cif_check,https://github.com/kjappelbaum/cif_check
cgcnndefect,https://github.com/mwitman1/cgcnndefect
AdaptiveXRD,https://github.com/njszym/AdaptiveXRD
pysktb,https://github.com/santoshkumarradha/pysktb
htp_md,https://github.com/TRI-AMDD/htp_md
dlqmc-project,https://github.com/noegroup/dlqmc-project
equivariant_crystal_networks,https://github.com/oumarkaba/equivariant_crystal_networks
xas-tools,https://github.com/atomisticnet/xas-tools
structure_comp,https://github.com/kjappelbaum/structure_comp
GraphCoarsening,https://github.com/Chen-Cai-OSU/GraphCoarsening
OCP_streamlit,https://github.com/flash-jaehyun/OCP_streamlit
roost,https://github.com/CompRhys/roost
pymatgen-analysis-alloys,https://github.com/materialsproject/pymatgen-analysis-alloys
VTAnDeM,https://github.com/ertekin-research-group/VTAnDeM
hpc_results_v2.0,https://github.com/mlcommons/hpc_results_v2.0
VASPsol_python,https://github.com/ericfonseca95/VASPsol_python
crysxpp,https://github.com/kdmsit/crysxpp
simulation-db,https://github.com/JiKyungBeom/simulation-db
ML-DFT,https://github.com/Ramprasad-Group/ML-DFT
baldar,https://github.com/kfiramar/baldar
single-atom-alloys,https://github.com/sudarshanv01/single-atom-alloys
pymatgen-io-lammps,https://github.com/Matgenix/pymatgen-io-lammps
cpystal,https://github.com/AP2020MU/cpystal
pythermo,https://github.com/seshasaibehara/pythermo
BERTOS,https://github.com/usccolumbia/BERTOS
unitcellsampling,https://github.com/HannGust/unitcellsampling
PyXtal_Scripts,https://github.com/rajeshprasanth/PyXtal_Scripts
BVlain,https://github.com/dembart/BVlain
matgl,https://github.com/materialsvirtuallab/matgl
ml-te,https://github.com/Tohtoolkar/ml-te
materialsUQ,https://github.com/usccolumbia/materialsUQ
flask_site,https://github.com/tcpekin/flask_site
matminer-0.6.5-timed,https://github.com/rogeriog/matminer-0.6.5-timed
Multitasking_FEFF_calculator,https://github.com/kaifengZheng/Multitasking_FEFF_calculator
sl_discovery,https://github.com/CitrineInformatics-ERD-public/sl_discovery
Disease-Prediction-Centre,https://github.com/mdarshad1000/Disease-Prediction-Centre
orgdisord,https://github.com/CCP-NC/orgdisord
MOFTransformer,https://github.com/hspark1212/MOFTransformer
interpretable-condition-prediction,https://github.com/olivettigroup/interpretable-condition-prediction
corapy,https://github.com/mbagheri20/corapy
atomman-gb,https://github.com/lan496/atomman-gb
torch-m3gnet,https://github.com/lan496/torch-m3gnet
webflask,https://github.com/ayushnvs/webflask
compchem_toolkit,https://github.com/ireaml/compchem_toolkit
kMCpy,https://github.com/caneparesearch/kMCpy
pyddt,https://github.com/rafaela-felix/pyddt
phtools,https://github.com/yw-fang/phtools
Pymatsci,https://github.com/clqin-newbie/Pymatsci
interface_master,https://github.com/nmdl-mizo/interface_master
pycc4s,https://github.com/cc4s/pycc4s
DeepIFC,https://github.com/timonenv/DeepIFC
gvasp,https://github.com/Rasic2/gvasp
ASAP,https://github.com/MuhichLab/ASAP
CrystalStructureManipulation,https://github.com/CharlesCardot/CrystalStructureManipulation
pypi-install,https://github.com/jiangtianyu2009/pypi-install
aiida-kkr,https://github.com/JuDFTteam/aiida-kkr
gridrdf,https://github.com/CumbyLab/gridrdf
elastic-tools,https://github.com/t-iwamura/elastic-tools
topwave,https://github.com/nheinsdorf/topwave
Export_traj_to_mongo,https://github.com/JPBergsma/Export_traj_to_mongo
precomplex_generator,https://github.com/basf/precomplex_generator
mof_defect_builder,https://github.com/zyu331/mof_defect_builder
intrinsic-hardness,https://github.com/salil91/intrinsic-hardness
matCL-knnAD,https://github.com/kumagallium/matCL-knnAD
abICS,https://github.com/issp-center-dev/abICS
mtransformer,https://github.com/usccolumbia/mtransformer
pymatgen-io-openmm,https://github.com/orionarcher/pymatgen-io-openmm
mat2vec-demos,https://github.com/arupakaa/mat2vec-demos
asebasic,https://github.com/kianpu34593/asebasic
DeepH-pack,https://github.com/mzjb/DeepH-pack
dsenum,https://github.com/lan496/dsenum
google-research,https://github.com/slowy07/google-research
xtal2png,https://github.com/sparks-baird/xtal2png
B5Net,https://github.com/NU-CUCIS/B5Net
iemap-api,https://github.com/ai4mat/iemap-api
dephasing-code-project,https://github.com/jacopos86/dephasing-code-project
mi-book-2022,https://github.com/enze-chen/mi-book-2022
eos-tools,https://github.com/t-iwamura/eos-tools
esm-for-solid,https://github.com/4psireal2/esm-for-solid
jax-xtal,https://github.com/lan496/jax-xtal
jarvis,https://github.com/cnxtech/jarvis
perovskite_intercalation,https://github.com/kevinwhitham/perovskite_intercalation
aiida-core,https://github.com/blokhin/aiida-core
matminer,https://github.com/blokhin/matminer
HT-tools,https://github.com/bxiao5050/HT-tools
rsepedia-analysis,https://github.com/rseng/rsepedia-analysis
cocrystals,https://github.com/katerinavr/cocrystals
SEI_builder,https://github.com/paolodeangelis/SEI_builder
automaterials,https://github.com/r-mouta/automaterials
atomate,https://github.com/elevatedesigner/atomate
material-screening,https://github.com/eren125/material-screening
MatDeepLearn_DOS,https://github.com/vxfung/MatDeepLearn_DOS
para-mlp,https://github.com/t-iwamura/para-mlp
NanoParticleTools,https://github.com/BlauGroup/NanoParticleTools
MOFNet,https://github.com/Matgen-project/MOFNet
phonondos_e3nn,https://github.com/zhantaochen/phonondos_e3nn
International-Data-Analysis-Olympiad-2022,https://github.com/QuyAnh2005/International-Data-Analysis-Olympiad-2022
pychemcurv-app,https://github.com/gVallverdu/pychemcurv-app
xrd_match,https://github.com/egonik-unlp/xrd_match
PyXtal_FF,https://github.com/MaterSim/PyXtal_FF
softcake,https://github.com/jiangtianyu2009/softcake
smol,https://github.com/CederGroupHub/smol
LobsterPy,https://github.com/JaGeo/LobsterPy
mcode,https://github.com/MehmetTopsakal/mcode
GATGNN-VOLTAGE,https://github.com/superlouis/GATGNN-VOLTAGE
mlearn,https://github.com/materialsvirtuallab/mlearn
CD_FerroelectricSearch,https://github.com/DCChemistry/CD_FerroelectricSearch
Stoichiometric,https://github.com/jherfson/Stoichiometric
alloy2vec,https://github.com/peizong/alloy2vec
semtk-python3,https://github.com/ge-semtk/semtk-python3
mcse,https://github.com/manny405/mcse
ssptools,https://github.com/martin-eom/ssptools
MEGNet_PyTorch,https://github.com/RomanovIgnat/MEGNet_PyTorch
Finder,https://github.com/ihalage/Finder
PyTASER,https://github.com/WMD-group/PyTASER
ValenceSolver,https://github.com/CederGroupHub/ValenceSolver
ml_dockerfiles,https://github.com/kiyou/ml_dockerfiles
xrd_clustering,https://github.com/hoidn/xrd_clustering
MatDGL,https://github.com/huzongxiang/MatDGL
matador,https://github.com/ezpzbz/matador
PopOff,https://github.com/ezpzbz/PopOff
bsym,https://github.com/ezpzbz/bsym
vasppy,https://github.com/ezpzbz/vasppy
aiida-cusp,https://github.com/ezpzbz/aiida-cusp
nvcs,https://github.com/lan496/nvcs
Abinito-Studio,https://github.com/zhoupan71234/Abinito-Studio
Xerus,https://github.com/pedrobcst/Xerus
quacc,https://github.com/Quantum-Accelerators/quacc
Hetero2d,https://github.com/cmdlab/Hetero2d
s4,https://github.com/CederGroupHub/s4
AugLiChem,https://github.com/BaratiLab/AugLiChem
superconductor_model,https://github.com/uw-cmg/superconductor_model
phonon-dispersion-projections,https://github.com/badw/phonon-dispersion-projections
material-parsers,https://github.com/lfoppiano/material-parsers
diffusion_model,https://github.com/uw-cmg/diffusion_model
phononDoS_tutorial,https://github.com/ninarina12/phononDoS_tutorial
py4DSTEM_tutorials,https://github.com/py4dstem/py4DSTEM_tutorials
blog,https://github.com/Denys-Panin/blog
py-sc-fermi,https://github.com/bjmorgan/py-sc-fermi
DiSPy,https://github.com/munrojm/DiSPy
gibbsml,https://github.com/atomisticnet/gibbsml
mech2d,https://github.com/haidi-ustc/mech2d
curie_calculator,https://github.com/Volkov-da/curie_calculator
ase-db-extension,https://github.com/boliqq07/ase-db-extension
milad-paper-2021,https://github.com/muhrin/milad-paper-2021
pawpyseed,https://github.com/kylebystrom/pawpyseed
ShakeNBreak,https://github.com/SMTG-Bham/ShakeNBreak
xrpostprocessing,https://github.com/michelegalasso/xrpostprocessing
oxygen_vacancies_db,https://github.com/kumagai-group/oxygen_vacancies_db
pymatgen-io-fleur,https://github.com/JuDFTteam/pymatgen-io-fleur
featurebox-chinese,https://github.com/boliqq07/featurebox-chinese
mlcms_general,https://github.com/arthurfl/mlcms_general
gallop,https://github.com/mspillman/gallop
pacmof,https://github.com/arung-northwestern/pacmof
perovskite,https://github.com/boliqq07/perovskite
active_learning,https://github.com/leschultz/active_learning
mofchecker,https://github.com/lamalab-org/mofchecker
skipatom,https://github.com/lantunes/skipatom
CURATED-COFs,https://github.com/danieleongari/CURATED-COFs
BRNet,https://github.com/NU-CUCIS/BRNet
piro,https://github.com/TRI-AMDD/piro
pyCOFBuilder,https://github.com/lipelopesoliveira/pyCOFBuilder
mi-book-2021,https://github.com/enze-chen/mi-book-2021
perovgen,https://github.com/jgp505/perovgen
construction_zone,https://github.com/lerandc/construction_zone
CrossPropertyTL,https://github.com/NU-CUCIS/CrossPropertyTL
featurebox,https://github.com/boliqq07/featurebox
CAMD,https://github.com/TRI-AMDD/CAMD
application-flavors,https://github.com/Exabyte-io/application-flavors
easyvasp,https://github.com/999938825/easyvasp
lazy_vasping,https://github.com/alexsquires/lazy_vasping
HOI-CL,https://github.com/zhihou7/HOI-CL
FCL,https://github.com/zhihou7/FCL
pymatgen-addon-template,https://github.com/materialsproject/pymatgen-addon-template
maml-apps-rfxas,https://github.com/materialsvirtuallab/maml-apps-rfxas
OctaDist,https://github.com/OctaDist/OctaDist
VOID,https://github.com/learningmatter-mit/VOID
CIFretriver,https://github.com/AlexiLJ/CIFretriver
ARCHIVED-dfttk-20210211,https://github.com/PhasesResearchLab/ARCHIVED-dfttk-20210211
dfttk-2021,https://github.com/PhasesResearchLab/dfttk-2021
HEAhydrideTK,https://github.com/mwitman1/HEAhydrideTK
MatLego,https://github.com/GCaptainNemo/MatLego
MOF_color,https://github.com/davidtangGT/MOF_color
Materials-Search,https://github.com/davidtangGT/Materials-Search
aiida-optimade,https://github.com/aiidateam/aiida-optimade
automag,https://github.com/michelegalasso/automag
colorml,https://github.com/kjappelbaum/colorml
veidt,https://github.com/materialsvirtuallab/veidt
exaparser,https://github.com/Exabyte-io/exaparser
pydefect,https://github.com/kumagai-group/pydefect
gulpy,https://github.com/learningmatter-mit/gulpy
mofcolorizer,https://github.com/kjappelbaum/mofcolorizer
dogss,https://github.com/ulissigroup/dogss
mrnet,https://github.com/BlauGroup/mrnet
mit_model_code,https://github.com/MTD-group/mit_model_code
nglview,https://github.com/jcmartinmu/nglview
MatGAN,https://github.com/originofmatter/MatGAN
surfaxe,https://github.com/SMTG-Bham/surfaxe
xrd-tools,https://github.com/cheminfo-py/xrd-tools
unlockNN,https://github.com/a-ws-m/unlockNN
find_rod_mofs,https://github.com/kjappelbaum/find_rod_mofs
oxi_diel_db,https://github.com/takahashi-akira-36m/oxi_diel_db
icsg3d,https://github.com/by256/icsg3d
MAELAS,https://github.com/pnieves2019/MAELAS
vasp-scripts,https://github.com/phillpot-group/vasp-scripts
trixs,https://github.com/TRI-AMDD/trixs
quantumML,https://github.com/JasonGibsonUfl/quantumML
mof,https://github.com/scidatasoft/mof
materialsweb,https://github.com/JasonGibsonUfl/materialsweb
code-snippets,https://github.com/IMTEK-Simulation/code-snippets
aiida-core-i18n,https://github.com/unkcpz/aiida-core-i18n
vasp,https://github.com/skatesqueaker/vasp
ThermoParser,https://github.com/SMTG-Bham/ThermoParser
bsf,https://github.com/bcatoto/bsf
MPcat,https://github.com/espottesmith/MPcat
oximachinerunner,https://github.com/kjappelbaum/oximachinerunner
PORMAKE,https://github.com/Sangwon91/PORMAKE
optimade-python-tools,https://github.com/Materials-Consortia/optimade-python-tools
BAP,https://github.com/badw/BAP
wavecar2unk,https://github.com/mturiansky/wavecar2unk
jupyterhub-k8-sus,https://github.com/ns-globus-autobuilds/jupyterhub-k8-sus
projBNN,https://github.com/fronzi/projBNN
NuclearityCalculation,https://github.com/ulissigroup/NuclearityCalculation
material_embedding,https://github.com/HFooladi/material_embedding
aiida-docker-compose,https://github.com/chrisjsewell/aiida-docker-compose
data_argyrodite_disorder,https://github.com/bjmorgan/data_argyrodite_disorder
MaterialsCombiner,https://github.com/SeJV/MaterialsCombiner
tools-barebone,https://github.com/materialscloud-org/tools-barebone
tools-seekpath,https://github.com/materialscloud-org/tools-seekpath
jexchange,https://github.com/wch3n/jexchange
modnet,https://github.com/ppdebreuck/modnet
questaal-reader,https://github.com/santoshkumarradha/questaal-reader
ReSNAP,https://github.com/htz1992213/ReSNAP
NaxCoO2-Superconductivity,https://github.com/santoshkumarradha/NaxCoO2-Superconductivity
xrd_analysis_workflow,https://github.com/flaviu-gostin/xrd_analysis_workflow
membrane-toolkit,https://github.com/rkingsbury/membrane-toolkit
Quiz_api,https://github.com/SaemJeon/Quiz_api
maptool,https://github.com/haidi-ustc/maptool
Digit-chemical-lab,https://github.com/chouki-zhang/Digit-chemical-lab
web_app,https://github.com/GIR0/web_app
ml_material_tutorials,https://github.com/chc273/ml_material_tutorials
Protosearch,https://github.com/SUNCAT-Center/Protosearch
pychemcurv,https://github.com/gVallverdu/pychemcurv
vise,https://github.com/kumagai-group/vise
surfgen,https://github.com/hezhengda/surfgen
aiida-tbextraction,https://github.com/greschd/aiida-tbextraction
crawler-service,https://github.com/xtracthub/crawler-service
api,https://github.com/materialsproject/api
xtract-service,https://github.com/xtracthub/xtract-service
nano281,https://github.com/materialsvirtuallab/nano281
IRNet,https://github.com/NU-CUCIS/IRNet
pwmat_dpgen,https://github.com/HongzhenTian/pwmat_dpgen
Materials,https://github.com/MyungjaeKIM/Materials
pwmat_dpdata,https://github.com/HongzhenTian/pwmat_dpdata
DNN-QSPR,https://github.com/frearb/DNN-QSPR
herd-immunity,https://github.com/MakeMeSenpai/herd-immunity
Contractor,https://github.com/Rasenku/Contractor
GOFEE_Pt_V_supported,https://github.com/sivachiriki/GOFEE_Pt_V_supported
Playlister,https://github.com/Rasenku/Playlister
PaulingPublication,https://github.com/JaGeo/PaulingPublication
capstone,https://github.com/Rasenku/capstone
MPWorks,https://github.com/materialsproject/MPWorks
namsa,https://github.com/nlaanait/namsa
swpp2019-team10,https://github.com/swsnu/swpp2019-team10
PyXtal,https://github.com/MaterSim/PyXtal
charge_carriers_data,https://github.com/FaradayInstitution/charge_carriers_data
vasprun,https://github.com/MaterSim/vasprun
z2jh-gcp,https://github.com/rpwagnerbuilds/z2jh-gcp
materials-coord,https://github.com/hackingmaterials/materials-coord
PiNN,https://github.com/Teoroo-CMC/PiNN
layeredMaterialToolKit,https://github.com/eminamitani/layeredMaterialToolKit
ucbviz2019,https://github.com/calgraddata/ucbviz2019
anglefinder,https://github.com/olegjanson/anglefinder
abcv,https://github.com/mturiansky/abcv
AI-Microreactor,https://github.com/davidhodev/AI-Microreactor
myfastai,https://github.com/njean78/myfastai
matstract,https://github.com/LeighWeston86/matstract
gemd-python,https://github.com/CitrineInformatics/gemd-python
DSE_challenge,https://github.com/ckborg/DSE_challenge
mcr3,https://github.com/lxy1991/mcr3
MD2-lab,https://github.com/pmitev/MD2-lab
jupyter,https://github.com/pmitev/jupyter
pytopomat,https://github.com/ncfrey/pytopomat
icsd_drone,https://github.com/kmu/icsd_drone
matsci-nlp-cleaner,https://github.com/epochxero/matsci-nlp-cleaner
mep,https://github.com/chc273/mep
material-predictions,https://github.com/matSciMalcolm/material-predictions
xrdphase,https://github.com/NSLS-II-PDF/xrdphase
GraphDot,https://github.com/yhtang/GraphDot
xtract-matio,https://github.com/xtracthub/xtract-matio
site-analysis,https://github.com/bjmorgan/site-analysis
dpdb,https://github.com/haidi-ustc/dpdb
molecular_conformations_ML,https://github.com/wood-b/molecular_conformations_ML
dbaAutomator,https://github.com/xingyu-alfred-liu/dbaAutomator
pumml,https://github.com/ncfrey/pumml
lammps_interface,https://github.com/medford-group/lammps_interface
vsc-workflows,https://github.com/mbercx/vsc-workflows
mat2vec,https://github.com/materialsintelligence/mat2vec
matscholar-web,https://github.com/materialsintelligence/matscholar-web
arpes,https://github.com/chstan/arpes
matscholar,https://github.com/materialsintelligence/matscholar
dftman,https://github.com/zooks97/dftman
pycdt,https://github.com/mbkumar/pycdt
pyputil,https://github.com/colin-daniels/pyputil
automatminer,https://github.com/hackingmaterials/automatminer
matsci_dreams_2019,https://github.com/bvarjavand/matsci_dreams_2019
scythe,https://github.com/materials-data-facility/scythe
Project-3-DFT-and-ML,https://github.com/mse215/Project-3-DFT-and-ML
miworkshop,https://github.com/materialsvirtuallab/miworkshop
SMACT,https://github.com/WMD-group/SMACT
PhaseDiagramUtils,https://github.com/levi-ufma/PhaseDiagramUtils
PlotPhaseStabilityRange,https://github.com/levi-ufma/PlotPhaseStabilityRange
mactravis,https://github.com/SINGROUP/mactravis
SurfinPy,https://github.com/symmy596/SurfinPy
robocrystallographer,https://github.com/hackingmaterials/robocrystallographer
tensoralloy,https://github.com/Bismarrck/tensoralloy
cluskit,https://github.com/SINGROUP/cluskit
ml-services,https://github.com/scidatasoft/ml-services
functionals,https://github.com/kris-brown/functionals
spyns,https://github.com/jkglasbrenner/spyns
mt-cgcnn,https://github.com/soumyasanyal/mt-cgcnn
siman,https://github.com/dimonaks/siman
ElemNet,https://github.com/NU-CUCIS/ElemNet
aimsgb,https://github.com/ksyang2013/aimsgb
dataspace,https://github.com/dyllamt/dataspace
OpenDFT,https://github.com/JannickWeisshaupt/OpenDFT
fplore,https://github.com/mueslo/fplore
Open-Labs---GEMM---CDM,https://github.com/MuriloHMoreira/Open-Labs---GEMM---CDM
ai4materials,https://github.com/angeloziletti/ai4materials
Thermodynamics,https://github.com/levi-ufma/Thermodynamics
digit_identifier,https://github.com/aricl/digit_identifier
matsim,https://github.com/chc273/matsim
cif-file-ingester,https://github.com/CitrineInformatics/cif-file-ingester
datamaterials-neighbormodels,https://github.com/jkglasbrenner/datamaterials-neighbormodels
workshop,https://github.com/materialsproject/workshop
crystal_torture,https://github.com/connorourke/crystal_torture
lammps-cython-notebooks,https://github.com/costrouc/lammps-cython-notebooks
dlhub_examples,https://github.com/DLHub-Argonne/dlhub_examples
dscribe,https://github.com/SINGROUP/dscribe
open_metal_detector,https://github.com/emmhald/open_metal_detector
mse-machinelearning-notebooks,https://github.com/costrouc/mse-machinelearning-notebooks
Moltherm,https://github.com/peiyuan-yu/Moltherm
dftfit,https://github.com/costrouc/dftfit
interface_stability,https://github.com/mogroupumd/interface_stability
MAST-ML,https://github.com/uw-cmg/MAST-ML
ipyatom,https://github.com/chrisjsewell/ipyatom
xrsdkit,https://github.com/scattering-central/xrsdkit
strain,https://github.com/greschd/strain
TBmodels,https://github.com/Z2PackDev/TBmodels
CatalysisHubBackend,https://github.com/SUNCAT-Center/CatalysisHubBackend
beagle,https://github.com/bjmorgan/beagle
ORGANIC,https://github.com/aspuru-guzik-group/ORGANIC
XenonPy,https://github.com/yoshida-lab/XenonPy
ml-quaternary-heuslers,https://github.com/WardLT/ml-quaternary-heuslers
pandas3js,https://github.com/chrisjsewell/pandas3js
matgenie,https://github.com/materialsvirtuallab/matgenie
scikit-nano,https://github.com/scikit-nano/scikit-nano
pyxem,https://github.com/pyxem/pyxem
TEMANN,https://github.com/Luochenghuang/TEMANN
garnetdnn,https://github.com/materialsvirtuallab/garnetdnn
propnet,https://github.com/materialsintelligence/propnet
abitutorials,https://github.com/abinit/abitutorials
polyhedral-analysis,https://github.com/bjmorgan/polyhedral-analysis
aimd,https://github.com/mogroupumd/aimd
gbml,https://github.com/materialsproject/gbml
pseudo_dojo,https://github.com/abinit/pseudo_dojo
magneupy,https://github.com/guyest/magneupy
quotas,https://github.com/mbercx/quotas
PeakPo,https://github.com/SHDShim/PeakPo
pybat,https://github.com/mbercx/pybat
pymatgen-analysis-diffusion,https://github.com/materialsvirtuallab/pymatgen-analysis-diffusion
pymatgen-db,https://github.com/materialsproject/pymatgen-db
abitools,https://github.com/GkAntonius/abitools
chemcoord,https://github.com/mcocdawc/chemcoord
MPContribs,https://github.com/materialsproject/MPContribs
pydii,https://github.com/pydii/pydii
cage,https://github.com/mbercx/cage
sqsgenerator,https://github.com/dgehringer/sqsgenerator
aiida_symmetry_representation,https://github.com/greschd/aiida_symmetry_representation
HTGW,https://github.com/setten/HTGW
GASP-python,https://github.com/henniggroup/GASP-python
dihedral_model,https://github.com/wood-b/dihedral_model
